ipa,external_version_id,bundle_id,app_version,app_build,build_timestamp,release_channel,sentry_release,bundle_member,hbc_version,react_renderer,rn_guess,confidence,has_virtual_view_mode_export,has_react_native_version_export,has_unstable_enable_logbox_export,has_experimental_layout_conformance_export,has_register_callable_module_export,has_dev_menu_export,has_set_up_dom,has_use_animated_value_export,has_segmented_control_ios_export,has_date_picker_android_export,has_picker_ios_export,has_status_bar_ios_export,has_root_tag_context_export,has_unstable_root_tag_context_export,has_platform_color_export,has_dynamic_color_ios_export,has_pressable_export,has_color_android_export,has_check_box_export,has_tv_event_handler_export,has_use_window_dimensions_export,has_native_dialog_manager_android_export,has_turbo_module_registry_export,has_virtualized_section_list_export,has_app_registry_marker,has_batched_bridge_marker,has_native_modules_marker,has_style_sheet_marker,cryptid,notes
discord-ipas/discord_024_870741827_870741827.ipa,870741827,com.hammerandchisel.discord,257.0,67744,2024-11-27T07:40:50,ptb,discord_ios@257.0.67744+67744,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_025_843583012_843583012.ipa,843583012,com.hammerandchisel.discord,87.0,27320,2021-08-13T00:18:36,,,Payload/Discord.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_025_870737947_870737947.ipa,870737947,com.hammerandchisel.discord,256.1,67751,2024-11-27T18:43:20,ptb,discord_ios@256.1.67751+67751,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_026_843483967_843483967.ipa,843483967,com.hammerandchisel.discord,86.0,27142,2021-08-05T16:27:02,,,Payload/Discord.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_026_870628207_870628207.ipa,870628207,com.hammerandchisel.discord,256.0,67490,2024-11-22T19:30:30,ptb,discord_ios@256.0.67490+67490,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_027_843343240_843343240.ipa,843343240,com.hammerandchisel.discord,85.0,26972,2021-07-30T16:58:52,,,Payload/Discord.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_027_870514113_870514113.ipa,870514113,com.hammerandchisel.discord,256.0,67490,2024-11-22T19:30:30,ptb,discord_ios@256.0.67490+67490,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_028_843249353_843249353.ipa,843249353,com.hammerandchisel.discord,84.0,26843,2021-07-23T16:51:22,,,Payload/Discord.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_028_870463284_870463284.ipa,870463284,com.hammerandchisel.discord,255.0,66990,2024-11-15T07:42:14,ptb,discord_ios@255.0.66990+66990,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_029_870302853_870302853.ipa,870302853,com.hammerandchisel.discord,254.0,66640,2024-11-08T20:57:48,adhoc,discord_ios@254.0.66640+66640,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_030_869988697_869988697.ipa,869988697,com.hammerandchisel.discord,253.0,66074,2024-10-25T17:26:28,ptb,discord_ios@253.0.66074+66074,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_031_869832312_869832312.ipa,869832312,com.hammerandchisel.discord,252.0,65616,2024-10-18T06:44:32,ptb,discord_ios@252.0.65616+65616,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_032_869662962_869662962.ipa,869662962,com.hammerandchisel.discord,251.0,65385,2024-10-11T21:59:04,ptb,discord_ios@251.0.65385+65385,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_033_869498070_869498070.ipa,869498070,com.hammerandchisel.discord,250.0,65235,2024-10-05T00:17:48,ptb,discord_ios@250.0.65235+65235,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_034_869393984_869393984.ipa,869393984,com.hammerandchisel.discord,250.0,65235,2024-10-05T00:17:48,ptb,discord_ios@250.0.65235+65235,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_035_869245861_869245861.ipa,869245861,com.hammerandchisel.discord,249.0,64924,2024-09-28T01:11:22,ptb,discord_ios@249.0.64924+64924,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_036_869163402_869163402.ipa,869163402,com.hammerandchisel.discord,248.0,64547,2024-09-20T06:45:12,ptb,discord_ios@248.0.64547+64547,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_037_869102691_869102691.ipa,869102691,com.hammerandchisel.discord,247.2,64408,2024-09-18T18:21:34,ptb,discord_ios@247.2.64408+64408,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_038_869074970_869074970.ipa,869074970,com.hammerandchisel.discord,247.1,64369,2024-09-17T22:48:34,ptb,discord_ios@247.1.64369+64369,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_039_869004211_869004211.ipa,869004211,com.hammerandchisel.discord,247.0,64234,2024-09-13T22:16:50,ptb,discord_ios@247.0.64234+64234,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_040_868825701_868825701.ipa,868825701,com.hammerandchisel.discord,246.0,63933,2024-09-06T22:43:46,ptb,discord_ios@246.0.63933+63933,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
Discord.ipa,885730983,com.hammerandchisel.discord,329.0,100971,2026-05-15T06:40:04,ptb,discord_ios@329.0.100971+100971,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
